473536 ['health', 'promed', 'rodent', 'mastomys', 'lassa fever', 'threat', 'state', 'nosocomial', 'confirming', 'confirmation', 'project', 'epicore', 'surveillance']
473542 ['wisconsin', 'cases', 'promed', 'immune', 'reports', 'reported', 'counties', 'pertussis', 'cough', 'https', 'variously', 'diphtheria', 'school', 'year', 'released', 'release', 'vaccine', 'vaccination', 'map']
473382 ['https', 'assam encephalitis', 'research', 'diseases researchers', 'headache', 'scrub typhus', 'disease', 'study', 'promed', 'cases', 'india', 'symptoms', 'aes', 'acute', 'p', 'remain', 'number', 'sensorium', 'b', 'high', 'agent', 'emerging', 'emerg', 'records', 'recording', 'showed', 'mod', 'orientia', 'sa', 'o', 'east']
473608 ['health', 'rodent', 'hantavirus', 'positive', 'previous', 'treatment measures', 'andes', 'maule', 'el', 'mod', 'transmitted directly', 'contact', 'physical', 'virus', 'http', 'continues']
473608 ['florida', 'infection', 'infected', 'infect', 'county', 'leprosy cases', 'armadillos', 'leprae', 'http', 'genotypes', 'genotyping', 'new', 'disease', 'highly', 'patients', 'emerging', 'emerg', 'state', 'data', 'long', 'peripheral', 'airway', 'map', 'develop clinical illness', 'healthmap', 'infectious', 'texas', 'bay', 'martin', 'droplets', 'close']
473613 ['diphtheria', 'diphtheriae', 'http', 'health', 'reference', 'skin', 'toxigenic', 'infection', 'infected', 'infect', 'austrian', 'cutaneous ex', 'franz', 'promed', 'healthmap', 'moderator', 'shown', 'showed', 'socialist', 'panaritium', 'nov', 'ages', 'old', 'respiratory']
473166 ['virus', 'humans', 'infection', 'infected', 'human case', 'influenza', 'cases', 'swine', 'animal', 'canada', 'healthmap', 'epidemiological', 'location', 'report', 'reported', 'gene', 'm', 'sequence']
473166 ['islamabad', 'health', 'cases', 'healthmap', 'thoroughly', 'tested', 'virus', 'communication', 'near', 'malir', 'staffs immediately', 'http']
473655 ['china', 'birds', 'bird flu', 'public', 'healthmap', 'case', 'reuters report', 'cleanup', 'dec', 'killed', 'capital', 'chicken', 'xinhua said', 'reported', 'potential']
473806 ['ebola', 'http', 'vaccine', 'vaccination', 'journal', 'trial', 'evd', 'mod', 'immunity', 'immune', 'immunization', 'lancet', 'transmission', 'control', 'b', 'recommendations', 'recommended', 'recommend', 'dec', 'disease', 'hand', 'pii', 'china', 'virus', 'healthy', 'p', 'handwashing', 'queueing', 'communities', 'outbreak', 'published', 'x', 'sodium', 'e', 'countries', 'infection', 'infect', 'hypochlorite', 'placebo', 'doi', 'distribute', 'distribution', 'adults', 'source', 'dose', 'dg', 'normal', 'adverse', 'cansino', 'young', 'patients', 'health', 'worth', 'science', 'following', 'follows', 'edited', 'returned', 'abstract', 'december', 'according', 'centers', 'provincial', 'mathematical approach', 'widely', 'irritation', 'available', 'skin']
473822 ['cases', 'dengue', 'reported', 'report', 'http', 'outbreak', 'operation', 'dec', 'tested', 'approximately', 'seychelles', 'eurosurveillance', 'iu', 'city', 'total', 'healthmap', 'france', 'crescent', 'red', 'recent samples', 'la', 'solomon', 'febrile travellers']
473962 ['procyonis', 'infection', 'infect', 'b', 'roundworm', 'study', 'emerging', 'emerg', 'et', 'http', 'healthmap', 'current', 'rehabilitators', 'rehabilitation', 'infectious', 'completely', 'include complete', 'including', 'humans', 'antibodies', 'clinical larva', 'al', 'zoonosis', 'helminthic', 'raccoon', 'suggest', 'herriman', 'antigen', 'robert']
474017 ['measles', 'outbreak', 'health officials', 'disease', 'vaccination', 'vaccinated', 'vaccine', 'mustafa', 'sudan', 'stated diseases', 'response', 'encephalitis', 'case', 'south', 'systems', 'said', 'children', 'official', 'non', 'report', 'reported', 'http', 'cottage', 'north', 'detection', 'detect', 'humanitarian', 'healthmap', 'public', 'partner reporting', 'people', 'angeles', 'contagious', 'region', 'movement', 'religious', 'specimen', 'war', 'barbara', 'immunized', 'immune', 'died', 'mod', 'southern', 'edited', 'map', 'rapid', 'include', 'including', 'supports', 'partners', 'state', 'doses', 'st', 'dose', 'samples', 'testing', 'test', 'acute malnutrition', 'save', 'lives', 'conditions', 'patient', 'services', 'best', 'arabic']
474053 ['diphtheria', 'diphtheriae', 'vaccine', 'vaccination', 'vaccinated', 'http', 'cutaneous', 'doi', 'diseases', 'reported', 'report', 'reportable', 'promed', 'toxigenic', 'lanka', 'tourist', 'non', 'sri', 'reference', 'austrian', 'shown', 'safety', 'indra', 'healthmap', 'country', 'nov', 'poor', 'sanitation']
474047 ['health', 'market', 'tested', 'influenza', 'food', 'virus', 'live poultry', 'humans', 'respiratory', 'special', 'human infection', 'current', 'currently', 'preparedness', 'infections', 'infected', 'sar', 'including', 'healthmap', 'hygiene', 'hospitals', 'continues', 'continue', 'contact', 'public hospital', 'chronic', 'level', 'guangdong', 'travelled', 'travel', 'travellers', 'travelling', 'transmission', 'sample', 'evidence', 'outbreak', 'reported', 'report', 'reporting']
474207 ['case', 'msf', 'potential cases', 'chad', 'mod', 'potentially', 'http', 'timan', 'increased', 'increasing', 'cytokines', 'hepatitis', 'identified', 'identify', 'seroconverters', 'seroconverting', 'women', 'water', 'infection', 'e', 'health', 'report', 'reported', 'mortality', 'year', 'p', 'hev', 'postpartum', 'chiefs', 'ongoing', 'includes', 'virus', 'tm', 'analysis', 'bangladesh', 'plasma', 'w et', 'siebenkotten', 'd deficiency', 'deficiencies', 'map', 'rate', 'concentrations', 'vitamins', 'hygiene', 'containing', 'drinking']
474274 ['said', 'toxic', 'toxicity', 'alp', 'family', 'police', 'pesticide containing aluminum phosphide', 'children', 'phosphine', 'exposure', 'home', 'control', 'jackson', 'degeneration', 'chemical', 'amarillo', 'non', 'cause', 'areas', 'showed', 'healthmap', 'gas', 'post', 'lethal', 'use', 'jan', 'dermal', 'condition', 'agricultural', 'causes pulmonary', 'fumigant', 'fumigation', 'c', 'protection', 'layers', 'crimes', 'medical', 'centrilobular', 'owner', 'remained', 'remains', 'care', 'organs', 'likely', 'like', 'media outlets', 'working', 'silver nitrate', 'diffuse vessel', 'fatalities', 'individuals', 'reports', 'reported', 'mon', 'tue', 'tablets', 'neighbor', 'time', 'hypotension', 'heart', 'st responders', 'containers', 'told']
474207 ['mortality', 'patients', 'svr', 'populations', 'c population', 'liver', 'related', 'relative', 'risk', 'causes', 'caused', 'modifiable', 'modify', 'treatment', 'death', 'behaviors', 'use', 'percent', 'cancer', 'healthmap', 'relatively high number given', 'lifestyle', 'cancers diseases', 'team', 'drug', 'http', 'live', 'living', 'noted', 'noting', 'affect', 'cdc', 'h', 'opportune', 'j', 'hepatitis', 'disease', 'experienced', 'ci', 'completing', 'completion', 'complete', 'ifn antiviral', 'smr', 'individuals', 'large', 'p', 'response', 'point', 'began', 'characteristics', 'study']
474207 ['health', 'cholera', 'cholerae', 'cholera cases', 'case', 'al', 'surveillance', 'response', 'management', 'ibb', 'including', 'include', 'rapid', 'healthmap', 'diseases', 'treatment', 'unicef', 'waste', 'nearly', 'stool', 'million', 'tested', 'test', 'death', 'chlorination', 'chlorinate', 'spread', 'governorates', 'aden', 'arabian', 'peninsula', 'water', 'ta', 'emro', 'affected']
474480 ['report', 'confirmed cases', 'reported case fatality', 'contact', 'promed', 'asymptomatic contacts', 'healthcare', 'confirmation', 'currently active', 'recoveries', 'jan', 'fatalities', 'fatal', 'moh', 'http', 'investigation', 'arabia', 'mod', 'past', 'including', 'include', 'region', 'saudi', 'condition', 'activity', 'person']
474575 ['district', 'http', 'kfd', 'health', 'tick', 'forest disease', 'promed', 'increased', 'settings increases', 'karnataka', 'occurred', 'protection', 'protective', 'nadu', 'villages', 'healthmap', 'vaccine', 'vaccinated', 'vaccination', 'monkey', 'ghats mountain', 'fever', 'taluk', 'cases', 'department', 'kyasanur', 'people', 'gram', 'panchayat', 'chick']
